SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-3-2017,Condo/Co-op,3418 26th St #8,SAN FRANCISCO,CA,94110,1005000,2,2.0,SAN FRANCISCO,795,3969,2014,560,1264,615,Sold,,,http://www.redfin.com/CA/San-Francisco/3418-26th-St-94110/unit-8/home/110052013,MLSListings,ML81679903,N,Y,37.7492018,-122.4189838
PAST SALE,May-3-2019,Condo/Co-op,5140 Diamond Heights Blvd Unit 205A,San Francisco,CA,94131,910000,2,2.0,Diamond Heights,1175,,1972,14,774,648,Sold,,,http://www.redfin.com/CA/San-Francisco/5140-Diamond-Heights-Blvd-94131/unit-205A/home/1912997,San Francisco MLS,482869,N,Y,37.7467454,-122.4404868
PAST SALE,July-6-2018,Condo/Co-op,1701 Grove St #4,San Francisco,CA,94117,940000,2,1.0,North Panhandle,,,1913,315,,383,Sold,,,http://www.redfin.com/CA/San-Francisco/1701-Grove-94117/unit-4/home/148058897,San Francisco MLS,471743,N,Y,37.774913,-122.444766
PAST SALE,December-27-2017,Condo/Co-op,156 Ripley St,SAN FRANCISCO,CA,94110,1550000,2,2.5,SAN FRANCISCO,1284,2250,2000,506,1207,,Sold,,,http://www.redfin.com/CA/San-Francisco/156-Ripley-St-94110/home/1399905,MLSListings,ML81685075,N,Y,37.7440753,-122.4115506
PAST SALE,March-26-2018,Condo/Co-op,1 Crescent Way #1216,SAN FRANCISCO,CA,94134,795000,2,2.0,SAN FRANCISCO,1063,42105,2001,417,748,510,Sold,,,http://www.redfin.com/CA/San-Francisco/1-Crescent-Way-94134/unit-1216/home/1107397,MLSListings,ML81693949,N,Y,37.7108396,-122.3901806
PAST SALE,October-29-2018,Condo/Co-op,480 Mission Bay Blvd #609,San Francisco,CA,94158,1700000,2,2.0,Mission Bay,1197,,2012,200,1420,784,Sold,,,http://www.redfin.com/CA/San-Francisco/480-Mission-Bay-Blvd-N-94158/unit-609/home/40625837,San Francisco MLS,478241,N,Y,37.7715936,-122.3885893
PAST SALE,September-27-2018,Condo/Co-op,217 Divisadero St,San Francisco,CA,94117,1695000,2,2.0,Haight Ashbury,1155,,1900,232,1468,,Sold,,,http://www.redfin.com/CA/San-Francisco/217-Divisadero-St-94117/home/1659886,San Francisco MLS,476030,N,Y,37.770604,-122.437226
PAST SALE,June-5-2018,Condo/Co-op,96 Lapidge St,San Francisco,CA,94110,1176500,2,1.0,Mission Dolores,1000,,1924,346,1177,240,Sold,,,http://www.redfin.com/CA/San-Francisco/96-Lapidge-St-94110/home/17465427,San Francisco MLS,469824,N,Y,37.7601535,-122.4224228
PAST SALE,September-28-2018,Condo/Co-op,350 Broderick St #326,San Francisco,CA,94117,1300000,2,2.0,North Panhandle,949,,2007,231,1370,426,Sold,,,http://www.redfin.com/CA/San-Francisco/350-Broderick-St-94117/unit-326/home/12402421,San Francisco MLS,476903,N,Y,37.7734397,-122.4387558
PAST SALE,February-1-2018,Condo/Co-op,175 Bluxome St #111,San Francisco,CA,94107,920000,2,2.0,South of Market,1066,,1998,470,863,500,Sold,,,http://www.redfin.com/CA/San-Francisco/175-Bluxome-St-94107/unit-111/home/12397891,San Francisco MLS,465446,N,Y,37.7743789,-122.3995747
PAST SALE,,Condo/Co-op,201 Harrison St #510,San Francisco,CA,94105,875000,2,2.0,,,,1991,,,,,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-510/home/1405830,,,N,Y,37.7875875,-122.3904715
PAST SALE,June-28-2018,Condo/Co-op,932 Kirkham St,San Francisco,CA,94122,1375000,2,1.0,Inner Sunset,1150,,1946,323,1196,300,Sold,,,http://www.redfin.com/CA/San-Francisco/932-Kirkham-St-94122/home/17305640,San Francisco MLS,472847,N,Y,37.760269,-122.4709829
PAST SALE,October-27-2017,Condo/Co-op,603 Natoma St #201,SAN FRANCISCO,CA,94103,870000,2,1.0,SAN FRANCISCO,778,11374,1992,567,1118,577,Sold,,,http://www.redfin.com/CA/San-Francisco/603-Natoma-St-94103/unit-201/home/143992210,MLSListings,ML81678918,N,Y,37.7781163,-122.4102412
PAST SALE,April-8-2019,Condo/Co-op,201 Harrison St #310,San Francisco,CA,94105,1005000,2,2.0,South Beach,797,,1991,39,1261,734,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-310/home/726549,San Francisco MLS,482264,N,Y,37.7875875,-122.3904715
PAST SALE,December-19-2017,Condo/Co-op,11 Kenneth Rexroth Pl,SAN FRANCISCO,CA,94133,1230000,2,2.0,SAN FRANCISCO,1124,1330,1911,514,1094,150,Sold,,,http://www.redfin.com/CA/San-Francisco/11-Kenneth-Rexroth-Pl-94133/home/28935690,MLSListings,ML81683667,N,Y,37.798275,-122.408026
PAST SALE,December-10-2017,Condo/Co-op,738 Long Bridge St #1408,SAN FRANCISCO,CA,94107,1680000,2,2.0,SAN FRANCISCO,1285,,2016,523,1307,938,Sold,,,http://www.redfin.com/CA/San-Francisco/738-Long-Bridge-St-94158/unit-1408/home/109464569,MLSListings,ML81682474,N,Y,37.7717748,-122.3940731
PAST SALE,June-27-2018,Condo/Co-op,2501 Harrison St #1,San Francisco,CA,94110,1550000,2,2.5,Inner Mission,1476,,2001,324,1050,409,Sold,,,http://www.redfin.com/CA/San-Francisco/2501-Harrison-St-94110/unit-1/home/1424598,San Francisco MLS,471580,N,Y,37.7571847,-122.4120621
PAST SALE,October-3-2018,Condo/Co-op,400 Grove St #207,San Francisco,CA,94102,1550000,2,2.0,Hayes Valley,1154,,2015,226,1343,1001,Sold,,,http://www.redfin.com/CA/San-Francisco/400-Grove-St-94102/unit-207/home/103687998,San Francisco MLS,473258,N,Y,37.7779309,-122.4234898
PAST SALE,July-2-2018,Condo/Co-op,4483 23rd St #4,San Francisco,CA,94114,1050000,2,1.0,Noe Valley,924,,1968,319,1136,250,Sold,,,http://www.redfin.com/CA/San-Francisco/4483-23rd-St-94114/unit-4/home/17306319,San Francisco MLS,471432,N,Y,37.7521673,-122.442184
PAST SALE,July-28-2017,Condo/Co-op,1776 Sacramento St #305,SAN FRANCISCO,CA,94109,1098000,2,2.0,SAN FRANCISCO,1091,19662,1992,658,1006,648,Sold,,,http://www.redfin.com/CA/San-Francisco/1776-Sacramento-St-94109/unit-305/home/1675482,MLSListings,ML81654250,N,Y,37.7916183,-122.4220982
PAST SALE,February-15-2019,Condo/Co-op,1000 Franklin St #301,San Francisco,CA,94109,1025000,2,2.0,Van Ness/Civic Center,1054,,1980,91,972,393,Sold,,,http://www.redfin.com/CA/San-Francisco/1000-Franklin-St-94109/unit-301/home/147932270,San Francisco MLS,479991,N,Y,37.7838656,-122.422437
PAST SALE,March-27-2019,Condo/Co-op,235 Berry St #501,San Francisco,CA,94158,1325000,2,2.0,Mission Bay,1070,,2007,51,1238,657,Sold,,,http://www.redfin.com/CA/San-Francisco/235-Berry-St-94158/unit-501/home/12276956,San Francisco MLS,482295,N,Y,37.7747025,-122.3941174
PAST SALE,November-6-2018,Condo/Co-op,650 Clayton St,San Francisco,CA,94117,1375000,2,2.0,Haight Ashbury,1660,,1904,192,828,325,Sold,,,http://www.redfin.com/CA/San-Francisco/650-Clayton-St-94117/home/1618587,San Francisco MLS,476416,N,Y,37.769216,-122.448183
PAST SALE,March-13-2019,Condo/Co-op,3322 16th St #3,San Francisco,CA,94114,1201000,2,1.0,Mission Dolores,850,,1907,65,1413,312,Sold,,,http://www.redfin.com/CA/San-Francisco/3322-16th-St-94114/unit-3/home/110052271,San Francisco MLS,481367,N,Y,37.7648244,-122.4270386
PAST SALE,June-5-2018,Condo/Co-op,310 Carolina St #203,San Francisco,CA,94107,1310000,2,2.0,Potrero Hill,916,,2015,346,1430,478,Sold,,,http://www.redfin.com/CA/San-Francisco/310-Carolina-St-94107/unit-203/home/101652380,San Francisco MLS,469460,N,Y,37.7646104,-122.4009193
PAST SALE,April-8-2019,Condo/Co-op,175 Russ St #14,San Francisco,CA,94103,1165000,2,2.5,South of Market,1361,,2003,39,856,677,Sold,,,http://www.redfin.com/CA/San-Francisco/175-Russ-St-94103/unit-14/home/12400905,San Francisco MLS,481974,N,Y,37.7781581,-122.4069909
PAST SALE,May-10-2019,Condo/Co-op,201 Folsom St Unit 31C,San Francisco,CA,94105,2360000,2,2.0,South Beach,1495,,2016,7,1579,1160,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-31C/home/112894393,San Francisco MLS,481102,N,Y,37.7886997,-122.39226
PAST SALE,October-16-2017,Condo/Co-op,2600 18th St #7,SAN FRANCISCO,CA,94110,1250000,2,2.5,SAN FRANCISCO,1304,10320,1999,578,959,574,Sold,,,http://www.redfin.com/CA/San-Francisco/2600-18th-St-94110/unit-7/home/1648643,MLSListings,ML81677505,N,Y,37.7621059,-122.4084551
PAST SALE,November-19-2018,Condo/Co-op,631 Folsom St Unit 14E,San Francisco,CA,94107,1100000,2,2.0,Yerba Buena,906,,2009,179,1214,761,Sold,,,http://www.redfin.com/CA/San-Francisco/631-Folsom-St-94107/unit-14E/home/21966087,San Francisco MLS,476928,N,Y,37.7847302,-122.3968612
PAST SALE,July-19-2018,Condo/Co-op,1350 California St #104,San Francisco,CA,94109,1130000,2,2.0,Nob Hill,1139,,1983,302,992,776,Sold,,,http://www.redfin.com/CA/San-Francisco/1350-California-St-94109/unit-104/home/1690674,San Francisco MLS,472344,N,Y,37.7913859,-122.4166957
PAST SALE,April-4-2018,Condo/Co-op,51 Jersey St,SAN FRANCISCO,CA,94114,1850000,2,1.0,SAN FRANCISCO,1501,2850,1910,408,1233,300,Sold,,,http://www.redfin.com/CA/San-Francisco/51-Jersey-St-94114/home/800190,MLSListings,ML81696585,N,Y,37.7507221,-122.4262023
PAST SALE,March-18-2019,Condo/Co-op,1587 15th St #505,San Francisco,CA,94103,965000,2,1.0,Inner Mission,911,,2007,60,1059,564,Sold,,,http://www.redfin.com/CA/San-Francisco/1587-15th-St-94103/unit-505/home/12277633,San Francisco MLS,481047,N,Y,37.7664886,-122.41949
PAST SALE,May-2-2019,Condo/Co-op,616 Moraga St #6,San Francisco,CA,94122,1270000,2,2.0,Inner Sunset,1436,,1958,15,884,488,Sold,,,http://www.redfin.com/CA/San-Francisco/616-Moraga-St-94122/unit-6/home/52348928,San Francisco MLS,482379,N,Y,37.7566516,-122.4694351
PAST SALE,November-3-2017,Condo/Co-op,55 Page St #622,SAN FRANCISCO,CA,94102,1285000,2,2.0,SAN FRANCISCO,990,25801,2008,560,1298,567,Sold,,,http://www.redfin.com/CA/San-Francisco/55-Page-St-94102/unit-622/home/17306886,MLSListings,ML81679029,N,Y,37.7738899,-122.4218771
PAST SALE,April-10-2019,Condo/Co-op,330 Mission Bay Blvd #503,San Francisco,CA,94158,1600000,2,2.0,Mission Bay,,,2008,37,,906,Sold,,,http://www.redfin.com/CA/San-Francisco/330-Mission-Bay-Blvd-N-94158/unit-503/home/23424525,San Francisco MLS,482078,N,Y,37.771662,-122.3874533
PAST SALE,April-5-2019,Condo/Co-op,250 King St #626,San Francisco,CA,94107,1450000,2,2.0,Mission Bay,1442,,2004,42,1006,994,Sold,,,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-626/home/8184889,San Francisco MLS,481745,N,Y,37.7776422,-122.3934181
PAST SALE,,Condo/Co-op,50 Lansing St #506,San Francisco,CA,94105,,,,,,,2006,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/50-Lansing-St-94105/unit-506/home/11743623,San Francisco MLS,,N,Y,37.7861476,-122.3942911
PAST SALE,March-19-2019,Condo/Co-op,88 Hoff St #104,San Francisco,CA,94110,1450000,2,1.5,Inner Mission,1109,,1999,59,1307,602,Sold,,,http://www.redfin.com/CA/San-Francisco/88-Hoff-St-94110/unit-104/home/148061814,San Francisco MLS,481455,N,Y,37.7639197,-122.4207016
PAST SALE,March-12-2019,Condo/Co-op,8 Buchanan St #415,San Francisco,CA,94102,1047048,2,2.0,Hayes Valley,963,,2014,66,1087,623,Sold,,,http://www.redfin.com/CA/San-Francisco/8-Buchanan-St-94102/unit-415/home/52508471,San Francisco MLS,471844,N,Y,37.7700742,-122.4262077
PAST SALE,April-30-2019,Condo/Co-op,301 Bryant St #203,San Francisco,CA,94107,1620000,2,2.0,South Beach,1384,,1998,17,1171,836,Sold,,,http://www.redfin.com/CA/San-Francisco/301-Bryant-St-94107/unit-203/home/725140,San Francisco MLS,482871,N,Y,37.7845118,-122.3914266
PAST SALE,January-30-2019,Condo/Co-op,1450 Post St #915,San Francisco,CA,94109,750000,2,2.5,Lower Pacific Height,1782,,1992,107,421,8190,Sold,,,http://www.redfin.com/CA/San-Francisco/1450-Post-St-94109/unit-915/home/1451279,San Francisco MLS,476952,N,Y,37.7863611,-122.4258311
PAST SALE,October-23-2017,Condo/Co-op,73 Pearl St Unit A,San Francisco,CA,94134,975000,2,2.0,Mission Dolores,1000,,,571,975,250,Sold,,,http://www.redfin.com/CA/San-Francisco/73-Pearl-St-94103/unit-A/home/64348266,San Francisco MLS,462677,N,Y,37.7703195,-122.4236768
PAST SALE,February-5-2018,Condo/Co-op,55 Dolores St Unit THREE,San Francisco,CA,94103,1395000,2,1.5,Mission Dolores,,,,466,,,Sold,,,http://www.redfin.com/CA/San-Francisco/55-Dolores-St-94103/unit-THREE/home/144630435,San Francisco MLS,465855,N,Y,37.7684009,-122.4265406
PAST SALE,April-23-2019,Condo/Co-op,75 Folsom St #1500,San Francisco,CA,94105,1725000,2,2.0,South Beach,1302,,1991,24,1325,1364,Sold,,,http://www.redfin.com/CA/San-Francisco/75-Folsom-St-94105/unit-1500/home/1985808,San Francisco MLS,474311,N,Y,37.7898032,-122.3897573
PAST SALE,February-15-2019,Condo/Co-op,650 Delancey St #421,San Francisco,CA,94107,1399000,2,2.0,South Beach,1251,,1996,91,1118,617,Sold,,,http://www.redfin.com/CA/San-Francisco/650-Delancey-St-94107/unit-421/home/12396506,San Francisco MLS,481327,N,Y,37.7827748,-122.3896883
PAST SALE,June-1-2017,Condo/Co-op,506 Capp St,San Francisco,CA,94110,1350000,2,1.0,Inner Mission,1200,,1900,715,1125,40,Sold,,,http://www.redfin.com/CA/San-Francisco/506-Capp-St-94110/home/1841259,San Francisco MLS,457530,N,Y,37.758494,-122.418179
PAST SALE,July-18-2017,Condo/Co-op,793 Dolores St,San Francisco,CA,94110,1536000,2,2.0,Eureka Valley/Dolore,,,1912,668,,585,Sold,,,http://www.redfin.com/CA/San-Francisco/793-Dolores-St-94110/home/17304470,San Francisco MLS,457500,N,Y,37.756844,-122.425265
PAST SALE,June-16-2017,Condo/Co-op,650 Delancey St #205,San Francisco,CA,94107,1850000,2,2.0,South Beach,1565,,1996,700,1182,595,Sold,,,http://www.redfin.com/CA/San-Francisco/650-Delancey-St-94107/unit-205/home/12396493,San Francisco MLS,457269,N,Y,37.7827748,-122.3896883
PAST SALE,June-15-2018,Condo/Co-op,352 San Carlos,San Francisco,CA,94110,715000,2,1.0,Inner Mission,824,,1900,336,868,270,Sold,,,http://www.redfin.com/CA/San-Francisco/352-San-Carlos-St-94110/home/148070468,San Francisco MLS,469461,N,Y,37.7577254,-122.4198982
PAST SALE,May-23-2017,Condo/Co-op,7 Elizabeth St Unit A,San Francisco,CA,94110,1510000,2,1.5,Noe Valley,1284,,1907,724,1176,374,Sold,,,http://www.redfin.com/CA/San-Francisco/7-Elizabeth-St-94110/unit-A/home/148057890,San Francisco MLS,457125,N,Y,37.752604,-122.422164
PAST SALE,April-16-2018,Condo/Co-op,20 Liberty St,San Francisco,CA,94110,1728000,2,2.0,Eureka Valley/Dolore,1204,,1885,396,1435,275,Sold,,,http://www.redfin.com/CA/San-Francisco/20-Liberty-St-94110/home/965150,San Francisco MLS,469909,N,Y,37.7578474,-122.4218839
PAST SALE,April-26-2019,Condo/Co-op,82 Alvarado St,San Francisco,CA,94110,879000,2,1.0,Noe Valley,,,1900,21,,300,Sold,,,http://www.redfin.com/CA/San-Francisco/82-Alvarado-St-94110/home/12353119,San Francisco MLS,481920,N,Y,37.7545153,-122.4227117
PAST SALE,May-2-2019,Condo/Co-op,3717 20th St,San Francisco,CA,94110,1450000,2,1.0,Eureka Valley/Dolore,,,1955,15,,275,Sold,,,http://www.redfin.com/CA/San-Francisco/3717-20th-St-94110/home/12423450,San Francisco MLS,482753,N,Y,37.7581701,-122.4239843
PAST SALE,June-18-2018,Condo/Co-op,3983 25th St,San Francisco,CA,94114,1650000,2,1.5,Noe Valley,1207,,1906,333,1367,175,Sold,,,http://www.redfin.com/CA/San-Francisco/3983-25th-St-94114/home/1794649,San Francisco MLS,470778,N,Y,37.7497977,-122.4290512
PAST SALE,May-25-2017,Condo/Co-op,276 28th St,San Francisco,CA,94131,1500000,2,1.0,Noe Valley,1505,,1927,722,997,357,Sold,,,http://www.redfin.com/CA/San-Francisco/276-28th-St-94131/home/1185814,San Francisco MLS,457341,N,Y,37.745447,-122.428439
PAST SALE,June-26-2017,Condo/Co-op,2200 Market St #405,San Francisco,CA,94114,1510000,2,2.0,Duboce Triangle,1091,,2014,690,1384,596,Sold,,,http://www.redfin.com/CA/San-Francisco/2200-Market-St-94114/unit-405/home/110052087,San Francisco MLS,457983,N,Y,37.7658011,-122.4315507
PAST SALE,April-30-2018,Condo/Co-op,1165 Sanchez St,San Francisco,CA,94114,1550000,2,1.0,Noe Valley,1053,,1910,382,1472,300,Sold,,,http://www.redfin.com/CA/San-Francisco/1165-Sanchez-St-94114/unit-1165/home/799398,San Francisco MLS,468992,N,Y,37.7504459,-122.429277
PAST SALE,February-8-2019,Condo/Co-op,3950 18th St,San Francisco,CA,94,1178300,2,1.0,Eureka Valley/Dolore,1100,,,98,1071,300,Sold,,,http://www.redfin.com/CA/San-Francisco/3950-18th-St-94114/home/2011149,San Francisco MLS,480094,N,Y,37.76133,-122.43173
PAST SALE,April-8-2019,Condo/Co-op,248 Cumberland St,San Francisco,CA,94114,1740000,2,1.5,Eureka Valley/Dolore,,,1900,39,,260,Sold,,,http://www.redfin.com/CA/San-Francisco/248-Cumberland-St-94114/home/1624643,San Francisco MLS,482594,N,Y,37.759066,-122.429214
PAST SALE,April-8-2019,Condo/Co-op,8 Landers St #204,San Francisco,CA,94114,1602000,2,2.5,Mission Dolores,1199,,2006,39,1336,451,Sold,,,http://www.redfin.com/CA/San-Francisco/8-Landers-St-94114/unit-204/home/12402300,San Francisco MLS,482017,N,Y,37.7675476,-122.4280323
PAST SALE,March-20-2019,Condo/Co-op,792 19th Ave,San Francisco,CA,94121,1300000,2,1.0,Central Richmond,1145,,1921,58,1135,350,Sold,,,http://www.redfin.com/CA/San-Francisco/792-19th-Ave-94121/home/110052296,San Francisco MLS,481454,N,Y,37.7731098,-122.4776341
PAST SALE,March-20-2019,Condo/Co-op,369 18th Ave #202,San Francisco,CA,94121,1131000,2,1.0,Central Richmond,1047,,2018,58,1080,550,Sold,,,http://www.redfin.com/CA/San-Francisco/369-18th-Ave-94121/unit-202/home/160361604,San Francisco MLS,480719,N,Y,37.7812129,-122.4775788
PAST SALE,April-18-2019,Condo/Co-op,219 Brannan St Unit 4F,San Francisco,CA,94107,1700000,2,2.0,South Beach,1322,,2000,29,1286,1168,Sold,,,http://www.redfin.com/CA/San-Francisco/219-Brannan-St-94107/unit-4F/home/1810562,San Francisco MLS,482604,N,Y,37.7830623,-122.3901122
PAST SALE,February-13-2018,Condo/Co-op,66 Cleary Ct #307,San Francisco,CA,94109,1165000,2,2.0,Western Addition,1100,,1963,458,1059,885,Sold,,,http://www.redfin.com/CA/San-Francisco/66-Cleary-Ct-94109/unit-307/home/573985,San Francisco MLS,465935,N,Y,37.7843846,-122.4269748
PAST SALE,August-28-2017,Condo/Co-op,306 Coleridge St,San Francisco,CA,94110,888000,2,1.0,Bernal Heights,,,,627,,471,Sold,,,http://www.redfin.com/CA/San-Francisco/306-Coleridge-St-94110/home/139238292,San Francisco MLS,459964,N,Y,37.7416635,-122.4210524
PAST SALE,January-24-2018,Condo/Co-op,190 Mersey St,San Francisco,CA,94114,1500000,2,2.0,Noe Valley,1318,,1890,478,1138,200,Sold,,,http://www.redfin.com/CA/San-Francisco/190-Mersey-St-94114/home/17307023,San Francisco MLS,465674,N,Y,37.7535377,-122.4259929
PAST SALE,April-11-2019,Condo/Co-op,454 Lake St,San Francisco,CA,94118,1410000,2,1.0,Lake,1239,,1912,36,1138,610,Sold,,,http://www.redfin.com/CA/San-Francisco/454-Lake-St-94118/home/1899361,San Francisco MLS,481752,N,Y,37.786906,-122.464544
PAST SALE,June-6-2018,Condo/Co-op,650 Delancey St #109,San Francisco,CA,94107,1930000,2,2.0,South Beach,1548,,1996,345,1247,622,Sold,,,http://www.redfin.com/CA/San-Francisco/650-Delancey-St-94107/unit-109/home/12396162,San Francisco MLS,469855,N,Y,37.7827748,-122.3896883
PAST SALE,,Condo/Co-op,185 16th Ave,San Francisco,CA,94118,1135000,1,1.0,,,,1917,,,,,,,http://www.redfin.com/CA/San-Francisco/185-16th-Ave-94118/home/40628970,,,N,Y,37.7846394,-122.475582
PAST SALE,June-1-2018,Condo/Co-op,222 Funston Ave,San Francisco,CA,94118,1675000,2,2.0,Inner Richmond,1795,,1923,350,933,126,Sold,,,http://www.redfin.com/CA/San-Francisco/222-Funston-Ave-94118/home/610224,San Francisco MLS,470150,N,Y,37.784005,-122.471688
PAST SALE,,Condo/Co-op,650 Delancey St #111,San Francisco,CA,94107,595000,,2.0,,,,1996,,,,,,,http://www.redfin.com/CA/San-Francisco/650-Delancey-St-94107/unit-111/home/12396164,,,N,Y,37.7827748,-122.3896883
PAST SALE,April-8-2019,Condo/Co-op,425 1st St #6001,San Francisco,CA,94105,3600000,2,2.0,South Beach,1639,,2008,39,2196,1107,Sold,,,http://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-6001/home/17304611,San Francisco MLS,471700,N,Y,37.7860625,-122.3921764
PAST SALE,February-28-2018,Condo/Co-op,208 12th Ave,San Francisco,CA,94118,1352000,2,2.0,Inner Richmond,1087,,1919,443,1244,200,Sold,,,http://www.redfin.com/CA/San-Francisco/208-12th-Ave-94118/home/12354809,San Francisco MLS,466337,N,Y,37.7843517,-122.4708047
PAST SALE,May-9-2019,Condo/Co-op,929 Greenwich St,San Francisco,CA,94133,1150000,2,1.0,Russian Hill,,,1912,8,,300,Sold,,,http://www.redfin.com/CA/San-Francisco/929-Greenwich-St-94133/home/873045,San Francisco MLS,483080,N,Y,37.8015236,-122.4151132
PAST SALE,May-15-2019,Condo/Co-op,355 1St St Unit S1607,San Francisco,CA,94105,1425000,2,2.0,South Beach,1166,,2004,2,1222,876,Sold,,,http://www.redfin.com/CA/San-Francisco/355-1st-St-94105/unit-S1607/home/1632824,Bridge MLS,40846683,N,Y,37.7870311,-122.3936421
PAST SALE,April-26-2019,Condo/Co-op,111 Chestnut St #109,San Francisco,CA,94111,1500000,2,2.0,North Waterfront,1925,,1993,21,779,1310,Sold,,,http://www.redfin.com/CA/San-Francisco/111-Chestnut-St-94111/unit-109/home/940217,San Francisco MLS,474195,N,Y,37.8042439,-122.4055041
PAST SALE,April-25-2019,Condo/Co-op,235 Pierce St,San Francisco,CA,94117,1400000,2,1.0,Hayes Valley,1500,,1895,22,933,,Sold,,,http://www.redfin.com/CA/San-Francisco/235-Pierce-St-94117/home/114083619,San Francisco MLS,481607,N,Y,37.77215,-122.434133
PAST SALE,March-26-2019,Condo/Co-op,324 Scott St #1,San Francisco,CA,94117,1620000,2,1.5,Hayes Valley,1225,,1904,52,1322,249,Sold,,,http://www.redfin.com/CA/San-Francisco/324-Scott-St-94117/unit-1/home/1935180,San Francisco MLS,481379,N,Y,37.7728477,-122.4353464
PAST SALE,April-16-2019,Condo/Co-op,530 Chestnut #103,San Francisco,CA,94133,1300000,2,2.0,North Beach,1293,,2001,31,1005,774,Sold,,,http://www.redfin.com/CA/San-Francisco/530-Chestnut-St-94133/unit-103/home/160565469,San Francisco MLS,481691,N,Y,37.8042321,-122.4124817
PAST SALE,May-14-2019,Condo/Co-op,1 Hawthorne St Unit 5J,San Francisco,CA,94105,1500000,2,2.0,Downtown,1247,,2010,3,1203,1195,Sold,,,http://www.redfin.com/CA/San-Francisco/1-Hawthorne-St-94105/unit-5J/home/40456857,Bridge MLS,40860102,N,Y,37.7857356,-122.3989521
PAST SALE,August-14-2018,Condo/Co-op,902 Corbett Ave #4,San Francisco,CA,94131,1025000,2,1.0,Twin Peaks,1020,,1979,276,1005,319,Sold,,,http://www.redfin.com/CA/San-Francisco/902-Corbett-Ave-94131/unit-4/home/1932978,San Francisco MLS,473016,N,Y,37.7526329,-122.4440839
PAST SALE,December-29-2017,Condo/Co-op,355 Buena Vista Ave Unit 404W,San Francisco,CA,94117,1399000,2,2.0,Buena Vista Park,,,1986,504,,765,Sold,,,http://www.redfin.com/CA/San-Francisco/355-Buena-Vista-Ave-E-94117/unit-404W/home/148059237,San Francisco MLS,465271,N,Y,37.7671808,-122.4401329
PAST SALE,December-11-2017,Condo/Co-op,192 Downey St,San Francisco,CA,94117,1456000,2,1.25,Buena Vista Park,1145,,1900,522,1272,200,Sold,,,http://www.redfin.com/CA/San-Francisco/192-Downey-St-94117/home/871482,San Francisco MLS,464122,N,Y,37.7655306,-122.4466546
PAST SALE,March-29-2019,Condo/Co-op,1011 Clayton St,San Francisco,CA,94117,1720000,2,1.0,Buena Vista Park,1355,,1933,49,1269,165,Sold,,,http://www.redfin.com/CA/San-Francisco/1011-Clayton-St-94117/home/1077130,San Francisco MLS,480630,N,Y,37.7636708,-122.4473652
PAST SALE,June-14-2018,Condo/Co-op,3104 25th St,San Francisco,CA,94110,1200000,2,1.0,Inner Mission,1144,,1924,337,1049,225,Sold,,,http://www.redfin.com/CA/San-Francisco/3104-25th-St-94110/home/40533404,San Francisco MLS,469731,N,Y,37.7511356,-122.412035
PAST SALE,June-15-2017,Condo/Co-op,615 Peralta Ave,San Francisco,CA,94110,945000,2,1.0,Bernal Heights,820,,1959,701,1152,500,Sold,,,http://www.redfin.com/CA/San-Francisco/615-Peralta-Ave-94110/home/12277317,San Francisco MLS,456832,N,Y,37.7430561,-122.408664
PAST SALE,November-19-2018,Condo/Co-op,1644 Alabama St,San Francisco,CA,94110,1040000,2,2.0,Bernal Heights,984,,1900,179,1057,100,Sold,,,http://www.redfin.com/CA/San-Francisco/1644-Alabama-St-94110/home/147544617,San Francisco MLS,477450,N,Y,37.7461912,-122.4107193
PAST SALE,May-24-2018,Condo/Co-op,2444 24th St,San Francisco,CA,94110,1200000,2,1.0,Inner Mission,1239,,1900,358,969,240,Sold,,,http://www.redfin.com/CA/San-Francisco/2444-24th-St-94110/home/148061651,San Francisco MLS,468974,N,Y,37.7531736,-122.4041429
PAST SALE,December-21-2018,Condo/Co-op,2493 Harrison St,San Francisco,CA,94110,1450000,2,1.0,Inner Mission,,,,147,,450,Sold,,,http://www.redfin.com/CA/San-Francisco/2493-Harrison-St-94110/home/147426338,San Francisco MLS,477225,N,Y,37.7576524,-122.4121739
